region,condition,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
saudi,heldout_ignition,Learned Hierarchical,2042,8,15.0,0.42857142857142855,0.9977011494252873,646,-292.353515625
saudi,heldout_ignition,Learned Hierarchical,2042,9,15.0,0.42857142857142855,1.0,899,-714.98046875
saudi,heldout_ignition,Learned Hierarchical,2042,10,27.0,0.2857142857142857,1.0,900,-121.2890625
saudi,heldout_ignition,Learned Hierarchical,2042,11,27.0,0.2857142857142857,1.0,900,-492.685546875
saudi,heldout_ignition,Learned Hierarchical,2042,12,15.0,0.42857142857142855,1.0,897,-537.275390625
saudi,heldout_ignition,Learned Hierarchical,2042,13,15.0,0.42857142857142855,0.9977011494252873,646,-292.36328125
saudi,heldout_ignition,Learned Hierarchical,2042,14,15.0,0.42857142857142855,1.0,899,-714.970703125
saudi,heldout_ignition,Learned Hierarchical,3042,0,27.0,0.2857142857142857,1.0,900,-121.259765625
saudi,heldout_ignition,Learned Hierarchical,3042,1,27.0,0.2857142857142857,1.0,900,-492.666015625
saudi,heldout_ignition,Learned Hierarchical,3042,2,15.0,0.42857142857142855,1.0,897,-537.265625
saudi,heldout_ignition,Learned Hierarchical,3042,3,15.0,0.42857142857142855,0.9977011494252873,646,-292.34375
saudi,heldout_ignition,Learned Hierarchical,3042,4,15.0,0.42857142857142855,1.0,899,-714.98046875
saudi,heldout_ignition,Learned Hierarchical,3042,5,27.0,0.2857142857142857,1.0,900,-121.259765625
saudi,heldout_ignition,Learned Hierarchical,3042,6,27.0,0.2857142857142857,1.0,900,-492.6953125
saudi,heldout_ignition,Learned Hierarchical,3042,7,15.0,0.42857142857142855,1.0,897,-537.275390625
saudi,heldout_ignition,Learned Hierarchical,3042,8,15.0,0.42857142857142855,0.9977011494252873,646,-292.353515625
saudi,heldout_ignition,Learned Hierarchical,3042,9,15.0,0.42857142857142855,1.0,899,-714.990234375
saudi,heldout_ignition,Learned Hierarchical,3042,10,27.0,0.2857142857142857,1.0,900,-121.259765625
saudi,heldout_ignition,Learned Hierarchical,3042,11,27.0,0.2857142857142857,1.0,900,-492.6953125
saudi,heldout_ignition,Learned Hierarchical,3042,12,15.0,0.42857142857142855,1.0,897,-537.28515625
saudi,heldout_ignition,Learned Hierarchical,3042,13,15.0,0.42857142857142855,0.9977011494252873,646,-292.36328125
saudi,heldout_ignition,Learned Hierarchical,3042,14,15.0,0.42857142857142855,1.0,899,-714.970703125
saudi,heldout_ignition,Learned Hierarchical,4042,0,27.0,0.2857142857142857,1.0,900,-121.26953125
saudi,heldout_ignition,Learned Hierarchical,4042,1,27.0,0.2857142857142857,1.0,900,-492.666015625
saudi,heldout_ignition,Learned Hierarchical,4042,2,15.0,0.42857142857142855,1.0,897,-537.275390625
saudi,heldout_ignition,Learned Hierarchical,4042,3,15.0,0.42857142857142855,0.9977011494252873,646,-292.34375
saudi,heldout_ignition,Learned Hierarchical,4042,4,15.0,0.42857142857142855,1.0,899,-714.98046875
saudi,heldout_ignition,Learned Hierarchical,4042,5,27.0,0.2857142857142857,1.0,900,-121.2890625
saudi,heldout_ignition,Learned Hierarchical,4042,6,27.0,0.2857142857142857,1.0,900,-492.67578125
saudi,heldout_ignition,Learned Hierarchical,4042,7,15.0,0.42857142857142855,1.0,897,-537.28515625
saudi,heldout_ignition,Learned Hierarchical,4042,8,15.0,0.42857142857142855,0.9977011494252873,646,-292.333984375
saudi,heldout_ignition,Learned Hierarchical,4042,9,15.0,0.42857142857142855,1.0,899,-714.98046875
saudi,heldout_ignition,Learned Hierarchical,4042,10,27.0,0.2857142857142857,1.0,900,-121.259765625
saudi,heldout_ignition,Learned Hierarchical,4042,11,27.0,0.2857142857142857,1.0,900,-492.685546875
saudi,heldout_ignition,Learned Hierarchical,4042,12,15.0,0.42857142857142855,1.0,897,-537.265625
saudi,heldout_ignition,Learned Hierarchical,4042,13,15.0,0.42857142857142855,0.9977011494252873,646,-292.373046875
saudi,heldout_ignition,Learned Hierarchical,4042,14,15.0,0.42857142857142855,1.0,899,-714.9609375
saudi,heldout_ignition,CommNet (matched),42,0,21.0,0.42857142857142855,0.6944444444444444,893,-121.27382812500001
saudi,heldout_ignition,CommNet (matched),42,1,27.0,0.2857142857142857,0.6779026217228464,896,-489.465234375
saudi,heldout_ignition,CommNet (matched),42,2,-11.0,0.7142857142857143,0.6746031746031746,882,-530.08984375
saudi,heldout_ignition,CommNet (matched),42,3,1.0,0.5714285714285714,0.6735632183908046,631,-285.053125
saudi,heldout_ignition,CommNet (matched),42,4,9.0,0.5714285714285714,0.37777777777777777,892,-708.7171875
saudi,heldout_ignition,CommNet (matched),42,5,21.0,0.42857142857142855,0.6944444444444444,893,-121.26406250000001
saudi,heldout_ignition,CommNet (matched),42,6,27.0,0.2857142857142857,0.6779026217228464,896,-489.45546875
saudi,heldout_ignition,CommNet (matched),42,7,-11.0,0.7142857142857143,0.6746031746031746,882,-530.099609375
saudi,heldout_ignition,CommNet (matched),42,8,1.0,0.5714285714285714,0.6735632183908046,631,-285.062890625
saudi,heldout_ignition,CommNet (matched),42,9,9.0,0.5714285714285714,0.37777777777777777,892,-708.687890625
saudi,heldout_ignition,CommNet (matched),42,10,21.0,0.42857142857142855,0.6944444444444444,893,-121.30312500000001
saudi,heldout_ignition,CommNet (matched),42,11,27.0,0.2857142857142857,0.6779026217228464,896,-489.465234375
saudi,heldout_ignition,CommNet (matched),42,12,-11.0,0.7142857142857143,0.6746031746031746,882,-530.109375
saudi,heldout_ignition,CommNet (matched),42,13,1.0,0.5714285714285714,0.6735632183908046,631,-285.082421875
saudi,heldout_ignition,CommNet (matched),42,14,9.0,0.5714285714285714,0.37777777777777777,892,-708.69765625
saudi,heldout_ignition,CommNet (matched),1042,0,21.0,0.42857142857142855,0.6944444444444444,893,-121.27382812500001
saudi,heldout_ignition,CommNet (matched),1042,1,27.0,0.2857142857142857,0.6779026217228464,896,-489.445703125
saudi,heldout_ignition,CommNet (matched),1042,2,-11.0,0.7142857142857143,0.6746031746031746,882,-530.099609375
saudi,heldout_ignition,CommNet (matched),1042,3,1.0,0.5714285714285714,0.6735632183908046,631,-285.07265625
saudi,heldout_ignition,CommNet (matched),1042,4,9.0,0.5714285714285714,0.37777777777777777,892,-708.687890625
saudi,heldout_ignition,CommNet (matched),1042,5,21.0,0.42857142857142855,0.6944444444444444,893,-121.29335937500001
saudi,heldout_ignition,CommNet (matched),1042,6,27.0,0.2857142857142857,0.6779026217228464,896,-489.465234375
saudi,heldout_ignition,CommNet (matched),1042,7,-11.0,0.7142857142857143,0.6746031746031746,882,-530.08984375
saudi,heldout_ignition,CommNet (matched),1042,8,1.0,0.5714285714285714,0.6735632183908046,631,-285.07265625
saudi,heldout_ignition,CommNet (matched),1042,9,9.0,0.5714285714285714,0.37777777777777777,892,-708.7171875
saudi,heldout_ignition,CommNet (matched),1042,10,21.0,0.42857142857142855,0.6944444444444444,893,-121.27382812500001
saudi,heldout_ignition,CommNet (matched),1042,11,27.0,0.2857142857142857,0.6779026217228464,896,-489.45546875
saudi,heldout_ignition,CommNet (matched),1042,12,-11.0,0.7142857142857143,0.6746031746031746,882,-530.08984375
saudi,heldout_ignition,CommNet (matched),1042,13,1.0,0.5714285714285714,0.6735632183908046,631,-285.0921875
saudi,heldout_ignition,CommNet (matched),1042,14,9.0,0.5714285714285714,0.37777777777777777,892,-708.678125
saudi,heldout_ignition,CommNet (matched),2042,0,21.0,0.42857142857142855,0.6944444444444444,893,-121.27382812500001
saudi,heldout_ignition,CommNet (matched),2042,1,27.0,0.2857142857142857,0.6779026217228464,896,-489.465234375
saudi,heldout_ignition,CommNet (matched),2042,2,-11.0,0.7142857142857143,0.6746031746031746,882,-530.099609375
saudi,heldout_ignition,CommNet (matched),2042,3,1.0,0.5714285714285714,0.6735632183908046,631,-285.053125
saudi,heldout_ignition,CommNet (matched),2042,4,9.0,0.5714285714285714,0.37777777777777777,892,-708.73671875
saudi,heldout_ignition,CommNet (matched),2042,5,21.0,0.42857142857142855,0.6944444444444444,893,-121.28359375000001
saudi,heldout_ignition,CommNet (matched),2042,6,27.0,0.2857142857142857,0.6779026217228464,896,-489.45546875
saudi,heldout_ignition,CommNet (matched),2042,7,-11.0,0.7142857142857143,0.6746031746031746,882,-530.109375
saudi,heldout_ignition,CommNet (matched),2042,8,1.0,0.5714285714285714,0.6735632183908046,631,-285.082421875
saudi,heldout_ignition,CommNet (matched),2042,9,9.0,0.5714285714285714,0.37777777777777777,892,-708.687890625
saudi,heldout_ignition,CommNet (matched),2042,10,21.0,0.42857142857142855,0.6944444444444444,893,-121.29335937500001
saudi,heldout_ignition,CommNet (matched),2042,11,27.0,0.2857142857142857,0.6779026217228464,896,-489.45546875
saudi,heldout_ignition,CommNet (matched),2042,12,-11.0,0.7142857142857143,0.6746031746031746,882,-530.099609375
saudi,heldout_ignition,CommNet (matched),2042,13,1.0,0.5714285714285714,0.6735632183908046,631,-285.082421875
saudi,heldout_ignition,CommNet (matched),2042,14,9.0,0.5714285714285714,0.37777777777777777,892,-708.678125
saudi,heldout_ignition,CommNet (matched),3042,0,21.0,0.42857142857142855,0.6944444444444444,893,-121.26406250000001
saudi,heldout_ignition,CommNet (matched),3042,1,27.0,0.2857142857142857,0.6779026217228464,896,-489.4359375
saudi,heldout_ignition,CommNet (matched),3042,2,-11.0,0.7142857142857143,0.6746031746031746,882,-530.099609375
saudi,heldout_ignition,CommNet (matched),3042,3,1.0,0.5714285714285714,0.6735632183908046,631,-285.07265625
saudi,heldout_ignition,CommNet (matched),3042,4,9.0,0.5714285714285714,0.37777777777777777,892,-708.687890625
saudi,heldout_ignition,CommNet (matched),3042,5,21.0,0.42857142857142855,0.6944444444444444,893,-121.26406250000001
saudi,heldout_ignition,CommNet (matched),3042,6,27.0,0.2857142857142857,0.6779026217228464,896,-489.465234375
saudi,heldout_ignition,CommNet (matched),3042,7,-11.0,0.7142857142857143,0.6746031746031746,882,-530.099609375
saudi,heldout_ignition,CommNet (matched),3042,8,1.0,0.5714285714285714,0.6735632183908046,631,-285.07265625
saudi,heldout_ignition,CommNet (matched),3042,9,9.0,0.5714285714285714,0.37777777777777777,892,-708.69765625
saudi,heldout_ignition,CommNet (matched),3042,10,21.0,0.42857142857142855,0.6944444444444444,893,-121.26406250000001
saudi,heldout_ignition,CommNet (matched),3042,11,27.0,0.2857142857142857,0.6779026217228464,896,-489.465234375
saudi,heldout_ignition,CommNet (matched),3042,12,-11.0,0.7142857142857143,0.6746031746031746,882,-530.109375
saudi,heldout_ignition,CommNet (matched),3042,13,1.0,0.5714285714285714,0.6735632183908046,631,-285.062890625
saudi,heldout_ignition,CommNet (matched),3042,14,9.0,0.5714285714285714,0.37777777777777777,892,-708.678125
saudi,heldout_ignition,CommNet (matched),4042,0,21.0,0.42857142857142855,0.6944444444444444,893,-121.27382812500001
saudi,heldout_ignition,CommNet (matched),4042,1,27.0,0.2857142857142857,0.6779026217228464,896,-489.4359375
saudi,heldout_ignition,CommNet (matched),4042,2,-11.0,0.7142857142857143,0.6746031746031746,882,-530.109375
saudi,heldout_ignition,CommNet (matched),4042,3,1.0,0.5714285714285714,0.6735632183908046,631,-285.07265625
saudi,heldout_ignition,CommNet (matched),4042,4,9.0,0.5714285714285714,0.37777777777777777,892,-708.678125
saudi,heldout_ignition,CommNet (matched),4042,5,21.0,0.42857142857142855,0.6944444444444444,893,-121.29335937500001
saudi,heldout_ignition,CommNet (matched),4042,6,27.0,0.2857142857142857,0.6779026217228464,896,-489.445703125
saudi,heldout_ignition,CommNet (matched),4042,7,-11.0,0.7142857142857143,0.6746031746031746,882,-530.119140625
saudi,heldout_ignition,CommNet (matched),4042,8,1.0,0.5714285714285714,0.6735632183908046,631,-285.062890625
saudi,heldout_ignition,CommNet (matched),4042,9,9.0,0.5714285714285714,0.37777777777777777,892,-708.687890625
saudi,heldout_ignition,CommNet (matched),4042,10,21.0,0.42857142857142855,0.6944444444444444,893,-121.26406250000001
saudi,heldout_ignition,CommNet (matched),4042,11,27.0,0.2857142857142857,0.6779026217228464,896,-489.45546875
saudi,heldout_ignition,CommNet (matched),4042,12,-11.0,0.7142857142857143,0.6746031746031746,882,-530.08984375
saudi,heldout_ignition,CommNet (matched),4042,13,1.0,0.5714285714285714,0.6735632183908046,631,-285.101953125
saudi,heldout_ignition,CommNet (matched),4042,14,9.0,0.5714285714285714,0.37777777777777777,892,-708.668359375
saudi,cross_region,No-Op,42,0,27.0,0.2857142857142857,1.0,900,-191.26953125
saudi,cross_region,No-Op,42,1,27.0,0.2857142857142857,1.0,872,-609.814453125
saudi,cross_region,No-Op,42,2,27.0,0.2857142857142857,1.0,898,-739.8828125
saudi,cross_region,No-Op,42,3,27.0,0.2857142857142857,1.0,761,-405.009765625
saudi,cross_region,No-Op,42,4,27.0,0.2857142857142857,1.0,888,-671.2890625
saudi,cross_region,No-Op,42,5,27.0,0.2857142857142857,1.0,900,-351.396484375
saudi,cross_region,No-Op,42,6,27.0,0.2857142857142857,1.0,900,-572.59765625
saudi,cross_region,No-Op,42,7,27.0,0.2857142857142857,1.0,900,-161.376953125
saudi,cross_region,No-Op,42,8,27.0,0.2857142857142857,1.0,821,-508.857421875
saudi,cross_region,No-Op,42,9,27.0,0.2857142857142857,1.0,900,-629.560546875
saudi,cross_region,No-Op,42,10,27.0,0.2857142857142857,1.0,900,-538.623046875
saudi,cross_region,No-Op,42,11,27.0,0.2857142857142857,1.0,900,-628.4375
saudi,cross_region,No-Op,42,12,27.0,0.2857142857142857,1.0,900,-414.384765625
saudi,cross_region,No-Op,42,13,27.0,0.2857142857142857,1.0,680,-315.95703125
saudi,cross_region,No-Op,42,14,27.0,0.2857142857142857,1.0,900,-731.71875
saudi,cross_region,No-Op,1042,0,27.0,0.2857142857142857,1.0,900,-585.283203125
saudi,cross_region,No-Op,1042,1,27.0,0.2857142857142857,1.0,857,-589.140625
saudi,cross_region,No-Op,1042,2,27.0,0.2857142857142857,1.0,900,-653.45703125
saudi,cross_region,No-Op,1042,3,27.0,0.2857142857142857,1.0,838,-544.521484375
saudi,cross_region,No-Op,1042,4,27.0,0.2857142857142857,1.0,900,-471.279296875
saudi,cross_region,No-Op,1042,5,27.0,0.2857142857142857,1.0,900,-238.828125
saudi,cross_region,No-Op,1042,6,27.0,0.2857142857142857,1.0,900,-659.1015625
saudi,cross_region,No-Op,1042,7,27.0,0.2857142857142857,1.0,900,-667.98828125
saudi,cross_region,No-Op,1042,8,27.0,0.2857142857142857,1.0,900,-445.0390625
saudi,cross_region,No-Op,1042,9,27.0,0.2857142857142857,1.0,900,-296.3671875
saudi,cross_region,No-Op,1042,10,27.0,0.2857142857142857,1.0,809,-487.91015625
saudi,cross_region,No-Op,1042,11,27.0,0.2857142857142857,1.0,900,-617.294921875
saudi,cross_region,No-Op,1042,12,27.0,0.2857142857142857,1.0,900,-617.275390625
saudi,cross_region,No-Op,1042,13,27.0,0.2857142857142857,1.0,900,-715.927734375
saudi,cross_region,No-Op,1042,14,27.0,0.2857142857142857,1.0,884,-668.69140625
saudi,cross_region,No-Op,2042,0,27.0,0.2857142857142857,1.0,859,-595.966796875
saudi,cross_region,No-Op,2042,1,27.0,0.2857142857142857,1.0,900,-640.361328125
saudi,cross_region,No-Op,2042,2,27.0,0.2857142857142857,1.0,900,-677.626953125
saudi,cross_region,No-Op,2042,3,27.0,0.2857142857142857,1.0,900,-190.13671875
saudi,cross_region,No-Op,2042,4,27.0,0.2857142857142857,1.0,900,-455.29296875
saudi,cross_region,No-Op,2042,5,27.0,0.2857142857142857,1.0,900,-679.189453125
saudi,cross_region,No-Op,2042,6,27.0,0.2857142857142857,1.0,877,-592.20703125
saudi,cross_region,No-Op,2042,7,27.0,0.2857142857142857,1.0,900,-296.34765625
saudi,cross_region,No-Op,2042,8,27.0,0.2857142857142857,1.0,900,-696.318359375
saudi,cross_region,No-Op,2042,9,27.0,0.2857142857142857,1.0,900,-694.00390625
saudi,cross_region,No-Op,2042,10,27.0,0.2857142857142857,1.0,900,-639.951171875
saudi,cross_region,No-Op,2042,11,27.0,0.2857142857142857,1.0,900,-390.712890625
saudi,cross_region,No-Op,2042,12,27.0,0.2857142857142857,1.0,900,-597.919921875
saudi,cross_region,No-Op,2042,13,27.0,0.2857142857142857,1.0,900,-466.50390625
saudi,cross_region,No-Op,2042,14,27.0,0.2857142857142857,1.0,900,-649.443359375
saudi,cross_region,No-Op,3042,0,27.0,0.2857142857142857,1.0,795,-461.07421875
saudi,cross_region,No-Op,3042,1,27.0,0.2857142857142857,1.0,900,-716.09375
saudi,cross_region,No-Op,3042,2,27.0,0.2857142857142857,1.0,900,-131.23046875
saudi,cross_region,No-Op,3042,3,27.0,0.2857142857142857,1.0,900,-747.646484375
saudi,cross_region,No-Op,3042,4,27.0,0.2857142857142857,1.0,900,-414.208984375
saudi,cross_region,No-Op,3042,5,27.0,0.2857142857142857,1.0,900,-437.2265625
saudi,cross_region,No-Op,3042,6,27.0,0.2857142857142857,1.0,900,-632.28515625
saudi,cross_region,No-Op,3042,7,27.0,0.2857142857142857,1.0,853,-521.328125
saudi,cross_region,No-Op,3042,8,27.0,0.2857142857142857,1.0,866,-588.80859375
saudi,cross_region,No-Op,3042,9,27.0,0.2857142857142857,1.0,900,-554.697265625
saudi,cross_region,No-Op,3042,10,27.0,0.2857142857142857,1.0,900,-685.068359375
saudi,cross_region,No-Op,3042,11,27.0,0.2857142857142857,1.0,900,-705.537109375
saudi,cross_region,No-Op,3042,12,27.0,0.2857142857142857,1.0,900,-538.84765625
saudi,cross_region,No-Op,3042,13,27.0,0.2857142857142857,1.0,900,-712.685546875
saudi,cross_region,No-Op,3042,14,27.0,0.2857142857142857,1.0,900,-691.3671875
saudi,cross_region,No-Op,4042,0,27.0,0.2857142857142857,1.0,890,-666.66015625
saudi,cross_region,No-Op,4042,1,27.0,0.2857142857142857,1.0,900,-574.5703125
saudi,cross_region,No-Op,4042,2,27.0,0.2857142857142857,1.0,752,-382.900390625
saudi,cross_region,No-Op,4042,3,27.0,0.2857142857142857,1.0,900,-169.033203125
saudi,cross_region,No-Op,4042,4,27.0,0.2857142857142857,1.0,900,-534.70703125
saudi,cross_region,No-Op,4042,5,27.0,0.2857142857142857,1.0,900,-456.015625
saudi,cross_region,No-Op,4042,6,27.0,0.2857142857142857,1.0,874,-635.1953125
saudi,cross_region,No-Op,4042,7,27.0,0.2857142857142857,1.0,900,-687.587890625
saudi,cross_region,No-Op,4042,8,27.0,0.2857142857142857,1.0,900,-720.087890625
saudi,cross_region,No-Op,4042,9,27.0,0.2857142857142857,1.0,900,-698.28125
saudi,cross_region,No-Op,4042,10,27.0,0.2857142857142857,1.0,855,-556.123046875
saudi,cross_region,No-Op,4042,11,27.0,0.2857142857142857,1.0,900,-588.232421875
saudi,cross_region,No-Op,4042,12,27.0,0.2857142857142857,1.0,884,-657.55859375
saudi,cross_region,No-Op,4042,13,27.0,0.2857142857142857,1.0,893,-708.291015625
saudi,cross_region,No-Op,4042,14,27.0,0.2857142857142857,1.0,900,-622.080078125
saudi,cross_region,Learned Hierarchical [trained on california],42,0,27.0,0.2857142857142857,0.9797979797979798,900,-191.26953125
saudi,cross_region,Learned Hierarchical [trained on california],42,1,27.0,0.2857142857142857,0.9632183908045977,869,-607.48046875
saudi,cross_region,Learned Hierarchical [trained on california],42,2,27.0,0.2857142857142857,0.9057471264367816,896,-738.33984375
saudi,cross_region,Learned Hierarchical [trained on california],42,3,27.0,0.2857142857142857,0.9862068965517241,757,-403.583984375
saudi,cross_region,Learned Hierarchical [trained on california],42,4,27.0,0.2857142857142857,0.9241379310344827,885,-668.720703125
saudi,cross_region,Learned Hierarchical [trained on california],42,5,27.0,0.2857142857142857,0.7839506172839507,900,-351.396484375
saudi,cross_region,Learned Hierarchical [trained on california],42,6,27.0,0.2857142857142857,0.8188405797101449,900,-572.59765625
saudi,cross_region,Learned Hierarchical [trained on california],42,7,27.0,0.2857142857142857,0.9770114942528736,900,-161.376953125
saudi,cross_region,Learned Hierarchical [trained on california],42,8,27.0,0.2857142857142857,0.9862068965517241,817,-507.646484375
saudi,cross_region,Learned Hierarchical [trained on california],42,9,27.0,0.2857142857142857,0.8125,899,-629.08203125
saudi,cross_region,Learned Hierarchical [trained on california],42,10,27.0,0.2857142857142857,0.9391534391534392,897,-537.421875
saudi,cross_region,Learned Hierarchical [trained on california],42,11,27.0,0.2857142857142857,0.938375350140056,898,-627.05078125
saudi,cross_region,Learned Hierarchical [trained on california],42,12,27.0,0.2857142857142857,0.9292929292929293,899,-414.169921875
saudi,cross_region,Learned Hierarchical [trained on california],42,13,27.0,0.2857142857142857,0.9862068965517241,678,-315.48828125
saudi,cross_region,Learned Hierarchical [trained on california],42,14,27.0,0.2857142857142857,0.8725490196078431,899,-730.908203125
saudi,cross_region,Learned Hierarchical [trained on california],1042,0,27.0,0.2857142857142857,0.9678362573099415,897,-583.798828125
saudi,cross_region,Learned Hierarchical [trained on california],1042,1,27.0,0.2857142857142857,0.9862068965517241,853,-586.552734375
saudi,cross_region,Learned Hierarchical [trained on california],1042,2,27.0,0.2857142857142857,0.8601190476190477,900,-653.45703125
saudi,cross_region,Learned Hierarchical [trained on california],1042,3,27.0,0.2857142857142857,0.9586206896551724,835,-543.173828125
saudi,cross_region,Learned Hierarchical [trained on california],1042,4,27.0,0.2857142857142857,0.8174603174603174,900,-471.279296875
saudi,cross_region,Learned Hierarchical [trained on california],1042,5,27.0,0.2857142857142857,0.9833333333333333,899,-238.7109375
saudi,cross_region,Learned Hierarchical [trained on california],1042,6,27.0,0.2857142857142857,0.9043715846994536,897,-656.5234375
saudi,cross_region,Learned Hierarchical [trained on california],1042,7,27.0,0.2857142857142857,0.8928571428571429,896,-665.439453125
saudi,cross_region,Learned Hierarchical [trained on california],1042,8,27.0,0.2857142857142857,0.8497652582159625,899,-444.814453125
saudi,cross_region,Learned Hierarchical [trained on california],1042,9,27.0,0.2857142857142857,0.855072463768116,899,-296.103515625
saudi,cross_region,Learned Hierarchical [trained on california],1042,10,27.0,0.2857142857142857,0.9839080459770115,806,-486.6015625
saudi,cross_region,Learned Hierarchical [trained on california],1042,11,27.0,0.2857142857142857,0.7943262411347518,900,-617.294921875
saudi,cross_region,Learned Hierarchical [trained on california],1042,12,27.0,0.2857142857142857,0.7943262411347518,900,-617.275390625
saudi,cross_region,Learned Hierarchical [trained on california],1042,13,27.0,0.2857142857142857,0.8611111111111112,898,-713.994140625
saudi,cross_region,Learned Hierarchical [trained on california],1042,14,27.0,0.2857142857142857,0.9494252873563218,881,-666.923828125
saudi,cross_region,Learned Hierarchical [trained on california],2042,0,27.0,0.2857142857142857,0.9862068965517241,856,-594.423828125
saudi,cross_region,Learned Hierarchical [trained on california],2042,1,27.0,0.2857142857142857,0.86,899,-639.873046875
saudi,cross_region,Learned Hierarchical [trained on california],2042,2,27.0,0.2857142857142857,0.8727272727272727,899,-677.08984375
saudi,cross_region,Learned Hierarchical [trained on california],2042,3,27.0,0.2857142857142857,0.9375,900,-190.13671875
saudi,cross_region,Learned Hierarchical [trained on california],2042,4,27.0,0.2857142857142857,0.8627450980392157,900,-455.29296875
saudi,cross_region,Learned Hierarchical [trained on california],2042,5,27.0,0.2857142857142857,0.8392857142857143,900,-679.189453125
saudi,cross_region,Learned Hierarchical [trained on california],2042,6,27.0,0.2857142857142857,0.9632183908045977,873,-589.86328125
saudi,cross_region,Learned Hierarchical [trained on california],2042,7,27.0,0.2857142857142857,0.855072463768116,899,-296.083984375
saudi,cross_region,Learned Hierarchical [trained on california],2042,8,27.0,0.2857142857142857,0.8348082595870207,900,-696.318359375
saudi,cross_region,Learned Hierarchical [trained on california],2042,9,27.0,0.2857142857142857,0.8850574712643678,899,-693.505859375
saudi,cross_region,Learned Hierarchical [trained on california],2042,10,27.0,0.2857142857142857,0.8457300275482094,900,-639.951171875
saudi,cross_region,Learned Hierarchical [trained on california],2042,11,27.0,0.2857142857142857,0.8125,900,-390.712890625
saudi,cross_region,Learned Hierarchical [trained on california],2042,12,27.0,0.2857142857142857,0.9393939393939394,898,-596.669921875
saudi,cross_region,Learned Hierarchical [trained on california],2042,13,27.0,0.2857142857142857,0.7746478873239436,900,-466.50390625
saudi,cross_region,Learned Hierarchical [trained on california],2042,14,27.0,0.2857142857142857,0.8805031446540881,899,-649.00390625
saudi,cross_region,Learned Hierarchical [trained on california],3042,0,27.0,0.2857142857142857,0.9793103448275862,791,-459.306640625
saudi,cross_region,Learned Hierarchical [trained on california],3042,1,27.0,0.2857142857142857,0.9004629629629629,897,-714.296875
saudi,cross_region,Learned Hierarchical [trained on california],3042,2,27.0,0.2857142857142857,0.9733333333333334,900,-131.23046875
saudi,cross_region,Learned Hierarchical [trained on california],3042,3,27.0,0.2857142857142857,0.8776978417266187,899,-746.845703125
saudi,cross_region,Learned Hierarchical [trained on california],3042,4,27.0,0.2857142857142857,0.8725490196078431,899,-414.0234375
saudi,cross_region,Learned Hierarchical [trained on california],3042,5,27.0,0.2857142857142857,0.7948717948717948,900,-437.2265625
saudi,cross_region,Learned Hierarchical [trained on california],3042,6,27.0,0.2857142857142857,0.9358024691358025,896,-629.90234375
saudi,cross_region,Learned Hierarchical [trained on california],3042,7,27.0,0.2857142857142857,0.9839080459770115,849,-519.345703125
saudi,cross_region,Learned Hierarchical [trained on california],3042,8,27.0,0.2857142857142857,0.9632183908045977,863,-586.54296875
saudi,cross_region,Learned Hierarchical [trained on california],3042,9,27.0,0.2857142857142857,0.8867313915857605,898,-553.53515625
saudi,cross_region,Learned Hierarchical [trained on california],3042,10,27.0,0.2857142857142857,0.8650793650793651,898,-683.0859375
saudi,cross_region,Learned Hierarchical [trained on california],3042,11,27.0,0.2857142857142857,0.8834688346883469,898,-703.974609375
saudi,cross_region,Learned Hierarchical [trained on california],3042,12,27.0,0.2857142857142857,0.8875502008032129,899,-538.505859375
saudi,cross_region,Learned Hierarchical [trained on california],3042,13,27.0,0.2857142857142857,0.8682170542635659,900,-712.685546875
saudi,cross_region,Learned Hierarchical [trained on california],3042,14,27.0,0.2857142857142857,0.8815426997245179,900,-691.3671875
saudi,cross_region,Learned Hierarchical [trained on california],4042,0,27.0,0.2857142857142857,0.9241379310344827,887,-665.009765625
saudi,cross_region,Learned Hierarchical [trained on california],4042,1,27.0,0.2857142857142857,0.923728813559322,898,-573.525390625
saudi,cross_region,Learned Hierarchical [trained on california],4042,2,27.0,0.2857142857142857,0.9862068965517241,747,-381.572265625
saudi,cross_region,Learned Hierarchical [trained on california],4042,3,27.0,0.2857142857142857,0.9777777777777777,900,-169.033203125
saudi,cross_region,Learned Hierarchical [trained on california],4042,4,27.0,0.2857142857142857,0.825,900,-534.70703125
saudi,cross_region,Learned Hierarchical [trained on california],4042,5,27.0,0.2857142857142857,0.8138528138528138,900,-456.015625
saudi,cross_region,Learned Hierarchical [trained on california],4042,6,27.0,0.2857142857142857,0.9425287356321839,871,-633.4765625
saudi,cross_region,Learned Hierarchical [trained on california],4042,7,27.0,0.2857142857142857,0.8681592039800995,899,-686.796875
saudi,cross_region,Learned Hierarchical [trained on california],4042,8,27.0,0.2857142857142857,0.8928571428571429,897,-718.2421875
saudi,cross_region,Learned Hierarchical [trained on california],4042,9,27.0,0.2857142857142857,0.8596491228070176,898,-697.197265625
saudi,cross_region,Learned Hierarchical [trained on california],4042,10,27.0,0.2857142857142857,0.9839080459770115,851,-553.88671875
saudi,cross_region,Learned Hierarchical [trained on california],4042,11,27.0,0.2857142857142857,0.7903780068728522,900,-588.232421875
saudi,cross_region,Learned Hierarchical [trained on california],4042,12,27.0,0.2857142857142857,0.9356321839080459,881,-655.25390625
saudi,cross_region,Learned Hierarchical [trained on california],4042,13,27.0,0.2857142857142857,0.9287356321839081,891,-706.62109375
