WEL,ISR,CE,burned,return,region,policy,seed,episode
6.0,0.8333333333333334,1.0,435,-9.333333333333332,california,mappo,42,2
6.0,0.8333333333333334,1.0,419,-9.333333333333332,california,mappo,42,3
0.0,1.0,1.0,8,0.0,california,mappo,42,4
6.0,0.8333333333333334,1.0,201,-9.333333333333332,california,mappo,42,5
6.0,0.8333333333333334,1.0,177,-9.333333333333332,california,mappo,42,6
0.0,1.0,1.0,95,0.0,california,mappo,42,7
6.0,0.8333333333333334,1.0,102,-9.333333333333332,california,mappo,42,8
6.0,0.8333333333333334,1.0,290,-9.333333333333332,california,mappo,42,9
6.0,0.8333333333333334,1.0,161,-9.333333333333332,california,mappo,42,10
6.0,0.8333333333333334,1.0,169,-9.333333333333332,california,mappo,42,11
6.0,0.8333333333333334,1.0,261,-9.333333333333332,california,mappo,42,12
6.0,0.8333333333333334,1.0,131,-9.333333333333332,california,mappo,42,13
6.0,0.8333333333333334,1.0,177,-9.333333333333332,california,mappo,42,14
6.0,0.8333333333333334,1.0,172,-9.333333333333332,california,mappo,1042,0
6.0,0.8333333333333334,1.0,149,-9.333333333333332,california,mappo,1042,1
6.0,0.8333333333333334,1.0,141,-9.333333333333332,california,mappo,1042,2
6.0,0.8333333333333334,1.0,179,-9.333333333333332,california,mappo,1042,3
12.0,0.6666666666666666,1.0,292,-18.666666666666668,california,mappo,1042,4
6.0,0.8333333333333334,1.0,177,-9.333333333333332,california,mappo,1042,5
6.0,0.8333333333333334,1.0,378,-9.333333333333332,california,mappo,1042,6
6.0,0.8333333333333334,1.0,288,-9.333333333333332,california,mappo,1042,7
6.0,0.8333333333333334,1.0,161,-9.333333333333332,california,mappo,1042,8
6.0,0.8333333333333334,1.0,147,-9.333333333333332,california,mappo,1042,9
6.0,0.8333333333333334,1.0,202,-9.333333333333332,california,mappo,1042,10
6.0,0.8333333333333334,1.0,149,-9.333333333333332,california,mappo,1042,11
0.0,1.0,1.0,240,0.0,california,mappo,1042,12
6.0,0.8333333333333334,1.0,292,-9.333333333333332,california,mappo,1042,13
6.0,0.8333333333333334,1.0,327,-9.333333333333332,california,mappo,1042,14
6.0,0.8333333333333334,1.0,164,-9.333333333333332,california,mappo,2042,0
6.0,0.8333333333333334,1.0,104,-9.333333333333332,california,mappo,2042,1
6.0,0.8333333333333334,1.0,113,-9.333333333333332,california,mappo,2042,2
6.0,0.8333333333333334,1.0,115,-9.333333333333332,california,mappo,2042,3
6.0,0.8333333333333334,1.0,155,-9.333333333333332,california,mappo,2042,4
6.0,0.8333333333333334,1.0,155,-9.333333333333332,california,mappo,2042,5
6.0,0.8333333333333334,1.0,437,-9.333333333333332,california,mappo,2042,6
6.0,0.8333333333333334,1.0,269,-9.333333333333332,california,mappo,2042,7
0.0,1.0,1.0,46,0.0,california,mappo,2042,8
6.0,0.8333333333333334,1.0,174,-9.333333333333332,california,mappo,2042,9
0.0,1.0,1.0,24,0.0,california,mappo,2042,10
6.0,0.8333333333333334,1.0,290,-9.333333333333332,california,mappo,2042,11
6.0,0.8333333333333334,1.0,152,-9.333333333333332,california,mappo,2042,12
6.0,0.8333333333333334,1.0,424,-9.333333333333332,california,mappo,2042,13
6.0,0.8333333333333334,1.0,429,-9.333333333333332,california,mappo,2042,14
6.0,0.8333333333333334,1.0,177,-9.333333333333332,california,mappo,3042,0
6.0,0.8333333333333334,1.0,177,-9.333333333333332,california,mappo,3042,1
6.0,0.8333333333333334,1.0,155,-9.333333333333332,california,mappo,3042,2
6.0,0.8333333333333334,1.0,261,-9.333333333333332,california,mappo,3042,3
6.0,0.8333333333333334,1.0,116,-9.333333333333332,california,mappo,3042,4
6.0,0.8333333333333334,1.0,175,-9.333333333333332,california,mappo,3042,5
6.0,0.8333333333333334,0.8378378378378378,141,-9.333333333333332,california,mappo,3042,6
10.0,0.8333333333333334,1.0,611,-13.333333333333332,california,mappo,3042,7
6.0,0.8333333333333334,1.0,174,-9.333333333333332,california,mappo,3042,8
6.0,0.8333333333333334,1.0,141,-9.333333333333332,california,mappo,3042,9
6.0,0.8333333333333334,1.0,154,-9.333333333333332,california,mappo,3042,10
0.0,1.0,1.0,183,0.0,california,mappo,3042,11
6.0,0.8333333333333334,1.0,171,-9.333333333333332,california,mappo,3042,12
6.0,0.8333333333333334,1.0,348,-9.333333333333332,california,mappo,3042,13
6.0,0.8333333333333334,1.0,242,-9.333333333333332,california,mappo,3042,14
6.0,0.8333333333333334,1.0,250,-9.333333333333332,california,mappo,4042,0
6.0,0.8333333333333334,1.0,175,-9.333333333333332,california,mappo,4042,1
6.0,0.8333333333333334,1.0,182,-9.333333333333332,california,mappo,4042,2
0.0,1.0,1.0,104,0.0,california,mappo,4042,3
6.0,0.8333333333333334,1.0,148,-9.333333333333332,california,mappo,4042,4
6.0,0.8333333333333334,1.0,167,-9.333333333333332,california,mappo,4042,5
6.0,0.8333333333333334,1.0,268,-9.333333333333332,california,mappo,4042,6
6.0,0.8333333333333334,1.0,177,-9.333333333333332,california,mappo,4042,7
6.0,0.8333333333333334,1.0,313,-9.333333333333332,california,mappo,4042,8
6.0,0.8333333333333334,1.0,181,-9.333333333333332,california,mappo,4042,9
6.0,0.8333333333333334,1.0,169,-9.333333333333332,california,mappo,4042,10
0.0,1.0,1.0,229,0.0,california,mappo,4042,11
6.0,0.8333333333333334,1.0,165,-9.333333333333332,california,mappo,4042,12
6.0,0.8333333333333334,0.8441247002398081,141,-9.333333333333332,california,mappo,4042,13
6.0,0.8333333333333334,1.0,248,-9.333333333333332,california,mappo,4042,14
34.0,0.0,0.973621103117506,827,-54.0,california,qmix,42,0
34.0,0.0,0.8181818181818182,827,-54.0,california,qmix,42,1
34.0,0.0,0.7653333333333333,827,-54.0,california,qmix,42,2
34.0,0.0,0.7694444444444445,827,-54.0,california,qmix,42,3
34.0,0.0,0.8520971302428256,789,-54.0,california,qmix,42,4
34.0,0.0,0.5695364238410596,826,-54.0,california,qmix,42,5
34.0,0.0,0.5555555555555556,827,-54.0,california,qmix,42,6
34.0,0.0,0.5607064017660044,827,-54.0,california,qmix,42,7
34.0,0.0,0.6291390728476821,824,-54.0,california,qmix,42,8
34.0,0.0,0.7494089834515366,827,-54.0,california,qmix,42,9
34.0,0.0,0.5308641975308642,827,-54.0,california,qmix,42,10
34.0,0.0,0.7659033078880407,827,-54.0,california,qmix,42,11
34.0,0.0,0.5905511811023622,827,-54.0,california,qmix,42,12
34.0,0.0,0.539568345323741,827,-54.0,california,qmix,42,13
34.0,0.0,0.5584988962472406,826,-54.0,california,qmix,42,14
34.0,0.0,0.76775956284153,827,-54.0,california,qmix,1042,0
34.0,0.0,0.7969094922737306,649,-54.0,california,qmix,1042,1
34.0,0.0,0.5633802816901409,827,-54.0,california,qmix,1042,2
34.0,0.0,0.5870646766169154,827,-54.0,california,qmix,1042,3
34.0,0.0,0.9924242424242424,827,-54.0,california,qmix,1042,4
34.0,0.0,0.5629139072847682,826,-54.0,california,qmix,1042,5
34.0,0.0,0.9705882352941176,827,-54.0,california,qmix,1042,6
34.0,0.0,0.5460992907801419,827,-54.0,california,qmix,1042,7
34.0,0.0,0.7493540051679587,827,-54.0,california,qmix,1042,8
34.0,0.0,0.5476190476190477,827,-54.0,california,qmix,1042,9
34.0,0.0,0.6170212765957447,827,-54.0,california,qmix,1042,10
34.0,0.0,0.7924944812362031,660,-54.0,california,qmix,1042,11
34.0,0.0,0.7626262626262627,827,-54.0,california,qmix,1042,12
34.0,0.0,0.5849889624724062,825,-54.0,california,qmix,1042,13
34.0,0.0,0.7615571776155717,827,-54.0,california,qmix,1042,14
34.0,0.0,0.7622950819672131,827,-54.0,california,qmix,2042,0
34.0,0.0,0.8101545253863135,820,-54.0,california,qmix,2042,1
34.0,0.0,0.6126126126126126,827,-54.0,california,qmix,2042,2
34.0,0.0,0.9692671394799054,827,-54.0,california,qmix,2042,3
34.0,0.0,0.7858719646799117,826,-54.0,california,qmix,2042,4
34.0,0.0,0.5547445255474452,827,-54.0,california,qmix,2042,5
34.0,0.0,0.5591397849462365,827,-54.0,california,qmix,2042,6
34.0,0.0,0.7902869757174393,825,-54.0,california,qmix,2042,7
34.0,0.0,0.9791666666666666,827,-54.0,california,qmix,2042,8
34.0,0.0,0.5420054200542005,827,-54.0,california,qmix,2042,9
34.0,0.0,0.7916666666666666,827,-54.0,california,qmix,2042,10
34.0,0.0,0.9881796690307328,827,-54.0,california,qmix,2042,11
34.0,0.0,0.9646464646464646,827,-54.0,california,qmix,2042,12
34.0,0.0,0.544973544973545,827,-54.0,california,qmix,2042,13
34.0,0.0,0.7592592592592593,827,-54.0,california,qmix,2042,14
34.0,0.0,0.5584988962472406,826,-54.0,california,qmix,3042,0
34.0,0.0,0.5585585585585585,827,-54.0,california,qmix,3042,1
34.0,0.0,0.543046357615894,826,-54.0,california,qmix,3042,2
34.0,0.0,0.5547619047619048,827,-54.0,california,qmix,3042,3
34.0,0.0,0.5695364238410596,827,-54.0,california,qmix,3042,4
34.0,0.0,0.5580808080808081,827,-54.0,california,qmix,3042,5
34.0,0.0,0.8470319634703196,827,-54.0,california,qmix,3042,6
34.0,0.0,0.8958333333333334,827,-54.0,california,qmix,3042,7
34.0,0.0,0.7741935483870968,827,-54.0,california,qmix,3042,8
34.0,0.0,0.7575757575757576,827,-54.0,california,qmix,3042,9
34.0,0.0,0.5578703703703703,827,-54.0,california,qmix,3042,10
34.0,0.0,0.5757575757575758,827,-54.0,california,qmix,3042,11
34.0,0.0,0.5717439293598234,826,-54.0,california,qmix,3042,12
34.0,0.0,0.9728395061728395,827,-54.0,california,qmix,3042,13
34.0,0.0,0.6556291390728477,802,-54.0,california,qmix,3042,14
34.0,0.0,0.9929577464788732,827,-54.0,california,qmix,4042,0
34.0,0.0,0.5671641791044776,827,-54.0,california,qmix,4042,1
34.0,0.0,0.5724137931034483,827,-54.0,california,qmix,4042,2
34.0,0.0,0.5671296296296297,827,-54.0,california,qmix,4042,3
34.0,0.0,0.536036036036036,827,-54.0,california,qmix,4042,4
34.0,0.0,0.9796437659033079,827,-54.0,california,qmix,4042,5
34.0,0.0,0.5539568345323741,827,-54.0,california,qmix,4042,6
34.0,0.0,0.972636815920398,827,-54.0,california,qmix,4042,7
34.0,0.0,0.5482093663911846,827,-54.0,california,qmix,4042,8
34.0,0.0,0.58,827,-54.0,california,qmix,4042,9
34.0,0.0,0.7582697201017812,827,-54.0,california,qmix,4042,10
34.0,0.0,0.7487562189054726,827,-54.0,california,qmix,4042,11
34.0,0.0,0.7449494949494949,827,-54.0,california,qmix,4042,12
34.0,0.0,0.5735294117647058,827,-54.0,california,qmix,4042,13
34.0,0.0,0.5695364238410596,824,-54.0,california,qmix,4042,14
34.0,0.0,1.0,744,-54.0,california,commnet,42,0
24.0,0.16666666666666666,1.0,679,-40.66666666666667,california,commnet,42,1
24.0,0.16666666666666666,1.0,731,-40.66666666666667,california,commnet,42,2
24.0,0.16666666666666666,0.847682119205298,727,-40.96666666666667,california,commnet,42,3
25.0,0.3333333333333333,0.9315673289183223,549,-38.333333333333336,california,commnet,42,4
34.0,0.0,1.0,720,-54.0,california,commnet,42,5
34.0,0.0,1.0,717,-54.0,california,commnet,42,6
34.0,0.0,0.8830022075055187,721,-54.0,california,commnet,42,7
34.0,0.0,1.0,712,-54.0,california,commnet,42,8
34.0,0.0,1.0,735,-54.0,california,commnet,42,9
34.0,0.0,1.0,741,-54.0,california,commnet,42,10
34.0,0.0,1.0,736,-54.0,california,commnet,42,11
34.0,0.0,1.0,750,-54.0,california,commnet,42,12
34.0,0.0,1.0,742,-54.0,california,commnet,42,13
28.0,0.16666666666666666,1.0,707,-44.66666666666667,california,commnet,42,14
34.0,0.0,1.0,759,-54.0,california,commnet,1042,0
24.0,0.16666666666666666,1.0,533,-40.66666666666667,california,commnet,1042,1
34.0,0.0,1.0,739,-54.0,california,commnet,1042,2
34.0,0.0,1.0,749,-54.0,california,commnet,1042,3
21.0,0.3333333333333333,1.0,646,-34.333333333333336,california,commnet,1042,4
34.0,0.0,1.0,719,-54.0,california,commnet,1042,5
24.0,0.16666666666666666,1.0,701,-40.66666666666667,california,commnet,1042,6
34.0,0.0,1.0,735,-54.0,california,commnet,1042,7
34.0,0.0,1.0,747,-54.0,california,commnet,1042,8
34.0,0.0,1.0,718,-54.0,california,commnet,1042,9
24.0,0.16666666666666666,1.0,705,-40.66666666666667,california,commnet,1042,10
24.0,0.16666666666666666,1.0,539,-40.66666666666667,california,commnet,1042,11
34.0,0.0,1.0,749,-54.0,california,commnet,1042,12
34.0,0.0,1.0,710,-54.0,california,commnet,1042,13
34.0,0.0,1.0,740,-54.0,california,commnet,1042,14
31.0,0.16666666666666666,1.0,734,-47.66666666666667,california,commnet,2042,0
31.0,0.16666666666666666,1.0,700,-47.66666666666667,california,commnet,2042,1
34.0,0.0,1.0,731,-54.0,california,commnet,2042,2
34.0,0.0,1.0,741,-54.0,california,commnet,2042,3
34.0,0.0,1.0,720,-54.0,california,commnet,2042,4
34.0,0.0,1.0,740,-54.0,california,commnet,2042,5
24.0,0.16666666666666666,1.0,722,-40.66666666666667,california,commnet,2042,6
34.0,0.0,1.0,710,-54.0,california,commnet,2042,7
31.0,0.16666666666666666,0.9492273730684326,723,-47.66666666666667,california,commnet,2042,8
34.0,0.0,1.0,750,-54.0,california,commnet,2042,9
34.0,0.0,0.8984547461368654,727,-54.0,california,commnet,2042,10
34.0,0.0,1.0,736,-54.0,california,commnet,2042,11
34.0,0.0,1.0,752,-54.0,california,commnet,2042,12
24.0,0.16666666666666666,1.0,711,-40.66666666666667,california,commnet,2042,13
24.0,0.16666666666666666,1.0,730,-40.66666666666667,california,commnet,2042,14
34.0,0.0,1.0,722,-54.0,california,commnet,3042,0
34.0,0.0,1.0,717,-54.0,california,commnet,3042,1
34.0,0.0,1.0,722,-54.0,california,commnet,3042,2
31.0,0.16666666666666666,0.8609271523178808,720,-47.66666666666667,california,commnet,3042,3
34.0,0.0,1.0,735,-54.0,california,commnet,3042,4
34.0,0.0,1.0,739,-54.0,california,commnet,3042,5
34.0,0.0,1.0,733,-54.0,california,commnet,3042,6
31.0,0.16666666666666666,1.0,738,-47.66666666666667,california,commnet,3042,7
24.0,0.16666666666666666,1.0,712,-40.66666666666667,california,commnet,3042,8
34.0,0.0,1.0,739,-54.0,california,commnet,3042,9
34.0,0.0,1.0,732,-54.0,california,commnet,3042,10
24.0,0.16666666666666666,1.0,700,-40.66666666666667,california,commnet,3042,11
34.0,0.0,1.0,719,-54.0,california,commnet,3042,12
34.0,0.0,1.0,738,-54.0,california,commnet,3042,13
24.0,0.16666666666666666,1.0,655,-40.66666666666667,california,commnet,3042,14
34.0,0.0,1.0,707,-54.0,california,commnet,4042,0
34.0,0.0,1.0,724,-54.0,california,commnet,4042,1
34.0,0.0,1.0,738,-54.0,california,commnet,4042,2
34.0,0.0,0.7858719646799117,731,-54.10000000000001,california,commnet,4042,3
34.0,0.0,1.0,732,-54.0,california,commnet,4042,4
24.0,0.16666666666666666,1.0,729,-40.66666666666667,california,commnet,4042,5
34.0,0.0,1.0,710,-54.0,california,commnet,4042,6
34.0,0.0,1.0,743,-54.0,california,commnet,4042,7
24.0,0.16666666666666666,1.0,707,-40.66666666666667,california,commnet,4042,8
34.0,0.0,1.0,730,-54.0,california,commnet,4042,9
24.0,0.16666666666666666,1.0,719,-40.66666666666667,california,commnet,4042,10
34.0,0.0,1.0,749,-54.0,california,commnet,4042,11
34.0,0.0,1.0,747,-54.0,california,commnet,4042,12
34.0,0.0,1.0,746,-54.0,california,commnet,4042,13
34.0,0.0,1.0,708,-54.0,california,commnet,4042,14
6.0,0.8333333333333334,0.9818181818181818,59,-9.333333333333332,california,hiercomm,42,0
0.0,1.0,1.0,0,0.0,california,hiercomm,42,1
6.0,0.8333333333333334,0.9966996699669967,85,-9.333333333333332,california,hiercomm,42,2
6.0,0.8333333333333334,0.9640287769784173,109,-9.333333333333332,california,hiercomm,42,3
0.0,1.0,1.0,6,0.0,california,hiercomm,42,4
6.0,0.8333333333333334,1.0,54,-9.333333333333332,california,hiercomm,42,5
0.0,1.0,1.0,42,0.0,california,hiercomm,42,6
0.0,1.0,1.0,44,0.0,california,hiercomm,42,7
6.0,0.8333333333333334,0.9954337899543378,24,-9.333333333333332,california,hiercomm,42,8
6.0,0.8333333333333334,1.0,69,-9.333333333333332,california,hiercomm,42,9
6.0,0.8333333333333334,1.0,83,-9.333333333333332,california,hiercomm,42,10
6.0,0.8333333333333334,0.9479166666666666,71,-9.433333333333332,california,hiercomm,42,11
0.0,1.0,0.9603174603174603,39,-0.1,california,hiercomm,42,12
6.0,0.8333333333333334,0.9807162534435262,112,-9.433333333333332,california,hiercomm,42,13
6.0,0.8333333333333334,1.0,77,-9.333333333333332,california,hiercomm,42,14
6.0,0.8333333333333334,1.0,70,-9.333333333333332,california,hiercomm,1042,0
0.0,1.0,1.0,0,0.0,california,hiercomm,1042,1
0.0,1.0,0.9818181818181818,41,0.0,california,hiercomm,1042,2
0.0,1.0,0.9710144927536232,39,-0.1,california,hiercomm,1042,3
12.0,0.5,0.9337748344370861,269,-22.60000000000001,california,hiercomm,1042,4
6.0,0.8333333333333334,1.0,65,-9.333333333333332,california,hiercomm,1042,5
6.0,0.8333333333333334,1.0,69,-9.333333333333332,california,hiercomm,1042,6
6.0,0.8333333333333334,0.9908675799086758,68,-9.333333333333332,california,hiercomm,1042,7
6.0,0.8333333333333334,1.0,86,-9.333333333333332,california,hiercomm,1042,8
6.0,0.8333333333333334,0.9851851851851852,79,-9.333333333333332,california,hiercomm,1042,9
0.0,1.0,1.0,6,0.0,california,hiercomm,1042,10
0.0,1.0,1.0,0,0.0,california,hiercomm,1042,11
6.0,0.8333333333333334,0.9922480620155039,70,-9.333333333333332,california,hiercomm,1042,12
6.0,0.8333333333333334,0.9851851851851852,56,-9.333333333333332,california,hiercomm,1042,13
6.0,0.8333333333333334,1.0,182,-9.333333333333332,california,hiercomm,1042,14
6.0,0.8333333333333334,0.825,78,-9.633333333333331,california,hiercomm,2042,0
0.0,1.0,1.0,30,0.0,california,hiercomm,2042,1
0.0,1.0,1.0,23,0.0,california,hiercomm,2042,2
0.0,1.0,1.0,13,0.0,california,hiercomm,2042,3
6.0,0.8333333333333334,1.0,51,-9.333333333333332,california,hiercomm,2042,4
6.0,0.8333333333333334,0.9727891156462585,83,-9.433333333333332,california,hiercomm,2042,5
6.0,0.8333333333333334,0.9689922480620154,90,-9.433333333333332,california,hiercomm,2042,6
6.0,0.8333333333333334,1.0,47,-9.333333333333332,california,hiercomm,2042,7
0.0,1.0,1.0,37,0.0,california,hiercomm,2042,8
6.0,0.8333333333333334,1.0,69,-9.333333333333332,california,hiercomm,2042,9
0.0,1.0,1.0,1,0.0,california,hiercomm,2042,10
6.0,0.8333333333333334,1.0,69,-9.333333333333332,california,hiercomm,2042,11
6.0,0.8333333333333334,0.9689922480620154,84,-9.533333333333331,california,hiercomm,2042,12
12.0,0.5,1.0,513,-22.0,california,hiercomm,2042,13
6.0,0.8333333333333334,1.0,96,-9.333333333333332,california,hiercomm,2042,14
6.0,0.8333333333333334,1.0,74,-9.333333333333332,california,hiercomm,3042,0
0.0,1.0,1.0,43,0.0,california,hiercomm,3042,1
6.0,0.8333333333333334,1.0,60,-9.333333333333332,california,hiercomm,3042,2
6.0,0.8333333333333334,0.9819819819819819,72,-9.333333333333332,california,hiercomm,3042,3
6.0,0.8333333333333334,0.9907407407407407,45,-9.333333333333332,california,hiercomm,3042,4
6.0,0.8333333333333334,0.9923371647509579,66,-9.333333333333332,california,hiercomm,3042,5
6.0,0.8333333333333334,0.967741935483871,80,-9.333333333333332,california,hiercomm,3042,6
9.0,0.6666666666666666,0.9955849889624724,270,-15.666666666666668,california,hiercomm,3042,7
6.0,0.8333333333333334,1.0,79,-9.333333333333332,california,hiercomm,3042,8
0.0,1.0,1.0,41,0.0,california,hiercomm,3042,9
6.0,0.8333333333333334,0.9895833333333334,66,-9.333333333333332,california,hiercomm,3042,10
6.0,0.8333333333333334,1.0,76,-9.333333333333332,california,hiercomm,3042,11
6.0,0.8333333333333334,0.9851851851851852,56,-9.333333333333332,california,hiercomm,3042,12
6.0,0.8333333333333334,0.9829059829059829,85,-9.333333333333332,california,hiercomm,3042,13
0.0,1.0,1.0,28,0.0,california,hiercomm,3042,14
6.0,0.8333333333333334,1.0,65,-9.333333333333332,california,hiercomm,4042,0
6.0,0.8333333333333334,1.0,83,-9.333333333333332,california,hiercomm,4042,1
0.0,1.0,0.9637681159420289,39,-0.1,california,hiercomm,4042,2
6.0,0.8333333333333334,1.0,31,-9.333333333333332,california,hiercomm,4042,3
6.0,0.8333333333333334,0.9757575757575757,71,-9.433333333333332,california,hiercomm,4042,4
0.0,1.0,0.950354609929078,119,-0.30000000000000004,california,hiercomm,4042,5
6.0,0.8333333333333334,0.8791208791208791,79,-9.333333333333332,california,hiercomm,4042,6
6.0,0.8333333333333334,0.9969418960244648,66,-9.333333333333332,california,hiercomm,4042,7
0.0,1.0,0.8715277777777778,105,-0.5,california,hiercomm,4042,8
6.0,0.8333333333333334,0.905982905982906,59,-9.333333333333332,california,hiercomm,4042,9
6.0,0.8333333333333334,0.9880952380952381,89,-9.333333333333332,california,hiercomm,4042,10
0.0,1.0,1.0,58,0.0,california,hiercomm,4042,11
6.0,0.8333333333333334,0.9583333333333334,79,-9.533333333333331,california,hiercomm,4042,12
6.0,0.8333333333333334,1.0,72,-9.333333333333332,california,hiercomm,4042,13
6.0,0.8333333333333334,1.0,41,-9.333333333333332,california,hiercomm,4042,14
6.0,0.8333333333333334,0.9818181818181818,80,-9.333333333333332,california,hiercomm_heur,42,0
0.0,1.0,0.9757174392935982,53,-0.2,california,hiercomm_heur,42,1
0.0,1.0,0.9933333333333333,108,0.0,california,hiercomm_heur,42,2
6.0,0.8333333333333334,0.9731182795698925,101,-9.433333333333332,california,hiercomm_heur,42,3
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,42,4
6.0,0.8333333333333334,0.9583333333333334,59,-9.633333333333331,california,hiercomm_heur,42,5
6.0,0.8333333333333334,1.0,43,-9.333333333333332,california,hiercomm_heur,42,6
6.0,0.8333333333333334,1.0,162,-9.333333333333332,california,hiercomm_heur,42,7
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,42,8
6.0,0.8333333333333334,1.0,281,-9.333333333333332,california,hiercomm_heur,42,9
6.0,0.8333333333333334,1.0,72,-9.333333333333332,california,hiercomm_heur,42,10
6.0,0.8333333333333334,0.9977924944812362,201,-9.333333333333332,california,hiercomm_heur,42,11
6.0,0.8333333333333334,0.956140350877193,59,-9.333333333333332,california,hiercomm_heur,42,12
6.0,0.8333333333333334,0.9057971014492754,69,-9.433333333333332,california,hiercomm_heur,42,13
9.0,0.6666666666666666,0.9006622516556292,162,-15.666666666666668,california,hiercomm_heur,42,14
6.0,0.8333333333333334,1.0,78,-9.333333333333332,california,hiercomm_heur,1042,0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,1042,1
6.0,0.8333333333333334,0.9407407407407408,75,-9.433333333333332,california,hiercomm_heur,1042,2
6.0,0.8333333333333334,0.9349593495934959,68,-9.433333333333332,california,hiercomm_heur,1042,3
0.0,1.0,0.9755351681957186,50,-0.1,california,hiercomm_heur,1042,4
6.0,0.8333333333333334,1.0,60,-9.333333333333332,california,hiercomm_heur,1042,5
0.0,1.0,1.0,100,0.0,california,hiercomm_heur,1042,6
6.0,0.8333333333333334,0.9428571428571428,40,-9.533333333333331,california,hiercomm_heur,1042,7
6.0,0.8333333333333334,0.9754901960784313,91,-9.433333333333332,california,hiercomm_heur,1042,8
12.0,0.6666666666666666,1.0,105,-18.666666666666668,california,hiercomm_heur,1042,9
3.0,0.8333333333333334,0.9094922737306843,74,-6.733333333333331,california,hiercomm_heur,1042,10
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,1042,11
16.0,0.6666666666666666,0.9713024282560706,290,-22.666666666666668,california,hiercomm_heur,1042,12
0.0,1.0,0.9782608695652174,33,0.0,california,hiercomm_heur,1042,13
0.0,1.0,0.8958333333333334,58,-0.30000000000000004,california,hiercomm_heur,1042,14
6.0,0.8333333333333334,0.9876543209876543,84,-9.333333333333332,california,hiercomm_heur,2042,0
9.0,0.6666666666666666,0.9867549668874173,130,-15.766666666666667,california,hiercomm_heur,2042,1
0.0,1.0,0.9977924944812362,76,0.0,california,hiercomm_heur,2042,2
0.0,1.0,0.9655172413793104,4,-0.1,california,hiercomm_heur,2042,3
6.0,0.8333333333333334,1.0,51,-9.333333333333332,california,hiercomm_heur,2042,4
6.0,0.8333333333333334,1.0,72,-9.333333333333332,california,hiercomm_heur,2042,5
6.0,0.8333333333333334,1.0,79,-9.333333333333332,california,hiercomm_heur,2042,6
6.0,0.8333333333333334,1.0,46,-9.333333333333332,california,hiercomm_heur,2042,7
9.0,0.6666666666666666,0.9977924944812362,323,-15.666666666666668,california,hiercomm_heur,2042,8
6.0,0.8333333333333334,1.0,78,-9.333333333333332,california,hiercomm_heur,2042,9
12.0,0.5,0.9757174392935982,493,-22.099999999999998,california,hiercomm_heur,2042,10
15.0,0.5,0.9757174392935982,330,-25.0,california,hiercomm_heur,2042,11
6.0,0.8333333333333334,0.9649122807017544,74,-9.333333333333332,california,hiercomm_heur,2042,12
0.0,1.0,0.9953703703703703,77,0.0,california,hiercomm_heur,2042,13
6.0,0.8333333333333334,0.9337748344370861,179,-9.73333333333333,california,hiercomm_heur,2042,14
0.0,1.0,1.0,54,0.0,california,hiercomm_heur,3042,0
6.0,0.8333333333333334,1.0,40,-9.333333333333332,california,hiercomm_heur,3042,1
6.0,0.8333333333333334,0.9824561403508771,50,-9.333333333333332,california,hiercomm_heur,3042,2
6.0,0.8333333333333334,0.9226190476190477,81,-9.333333333333332,california,hiercomm_heur,3042,3
6.0,0.8333333333333334,0.991869918699187,58,-9.333333333333332,california,hiercomm_heur,3042,4
6.0,0.8333333333333334,0.9308176100628931,76,-9.333333333333332,california,hiercomm_heur,3042,5
6.0,0.8333333333333334,0.8652482269503546,71,-9.633333333333331,california,hiercomm_heur,3042,6
6.0,0.8333333333333334,0.9889624724061811,38,-9.333333333333332,california,hiercomm_heur,3042,7
6.0,0.8333333333333334,1.0,80,-9.333333333333332,california,hiercomm_heur,3042,8
6.0,0.8333333333333334,0.9791666666666666,73,-9.333333333333332,california,hiercomm_heur,3042,9
6.0,0.8333333333333334,0.9090909090909091,71,-9.433333333333332,california,hiercomm_heur,3042,10
6.0,0.8333333333333334,0.9969135802469136,74,-9.333333333333332,california,hiercomm_heur,3042,11
6.0,0.8333333333333334,0.9509803921568627,42,-9.433333333333332,california,hiercomm_heur,3042,12
6.0,0.8333333333333334,0.9448123620309051,183,-9.633333333333331,california,hiercomm_heur,3042,13
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,3042,14
6.0,0.8333333333333334,0.9239766081871345,81,-9.333333333333332,california,hiercomm_heur,4042,0
0.0,1.0,1.0,39,0.0,california,hiercomm_heur,4042,1
12.0,0.6666666666666666,1.0,129,-18.666666666666668,california,hiercomm_heur,4042,2
6.0,0.8333333333333334,0.9313725490196079,87,-9.333333333333332,california,hiercomm_heur,4042,3
6.0,0.8333333333333334,0.8010752688172043,72,-9.433333333333332,california,hiercomm_heur,4042,4
6.0,0.8333333333333334,0.91005291005291,88,-9.633333333333331,california,hiercomm_heur,4042,5
6.0,0.8333333333333334,0.8988095238095238,75,-9.433333333333332,california,hiercomm_heur,4042,6
6.0,0.8333333333333334,0.8287461773700305,90,-9.333333333333332,california,hiercomm_heur,4042,7
6.0,0.8333333333333334,0.9078014184397163,89,-9.333333333333332,california,hiercomm_heur,4042,8
