WEL,ISR,CE,burned,return,policy,ckpt_region,train_seed,eval_seed,episode,region,condition
13.0,0.5714285714285714,0.9624724061810156,561,-21.871428571428577,hiercomm_heur,saudi,3042.0,2042,7,saudi,wind_plus90
23.0,0.4285714285714285,0.8940397350993378,419,-29.171428571428574,hiercomm_heur,saudi,3042.0,2042,8,saudi,wind_plus90
23.0,0.4285714285714285,0.8123620309050773,652,-35.22857142857144,hiercomm_heur,saudi,3042.0,2042,9,saudi,wind_plus90
23.0,0.4285714285714285,0.9205298013245032,435,-28.97142857142857,hiercomm_heur,saudi,3042.0,2042,10,saudi,wind_plus90
4.0,0.8571428571428571,1.0,536,-6.857142857142858,hiercomm_heur,saudi,3042.0,2042,11,saudi,wind_plus90
23.0,0.4285714285714285,0.8807947019867549,651,-34.628571428571426,hiercomm_heur,saudi,3042.0,2042,12,saudi,wind_plus90
23.0,0.4285714285714285,0.8410596026490066,660,-34.628571428571426,hiercomm_heur,saudi,3042.0,2042,13,saudi,wind_plus90
23.0,0.4285714285714285,0.8454746136865342,637,-34.628571428571426,hiercomm_heur,saudi,3042.0,2042,14,saudi,wind_plus90
23.0,0.4285714285714285,0.977924944812362,640,-34.42857142857143,hiercomm_heur,saudi,3042.0,3042,0,saudi,wind_plus90
23.0,0.4285714285714285,0.891832229580574,543,-34.728571428571435,hiercomm_heur,saudi,3042.0,3042,1,saudi,wind_plus90
13.0,0.5714285714285714,0.9713024282560706,469,-21.67142857142857,hiercomm_heur,saudi,3042.0,3042,2,saudi,wind_plus90
23.0,0.4285714285714285,0.8631346578366446,654,-34.42857142857143,hiercomm_heur,saudi,3042.0,3042,3,saudi,wind_plus90
13.0,0.5714285714285714,0.8940397350993378,356,-21.571428571428573,hiercomm_heur,saudi,3042.0,3042,4,saudi,wind_plus90
23.0,0.4285714285714285,0.7814569536423841,644,-34.72857142857143,hiercomm_heur,saudi,3042.0,3042,5,saudi,wind_plus90
13.0,0.5714285714285714,0.8940397350993378,356,-21.571428571428573,hiercomm_heur,saudi,3042.0,3042,6,saudi,wind_plus90
21.0,0.4285714285714285,1.0,387,-26.57142857142857,hiercomm_heur,saudi,3042.0,3042,7,saudi,wind_plus90
23.0,0.4285714285714285,0.8653421633554084,640,-34.528571428571425,hiercomm_heur,saudi,3042.0,3042,8,saudi,wind_plus90
23.0,0.4285714285714285,0.7470449172576832,455,-35.12857142857143,hiercomm_heur,saudi,3042.0,3042,9,saudi,wind_plus90
23.0,0.4285714285714285,0.8807947019867549,651,-34.42857142857143,hiercomm_heur,saudi,3042.0,3042,10,saudi,wind_plus90
23.0,0.4285714285714285,0.9315673289183224,654,-34.72857142857143,hiercomm_heur,saudi,3042.0,3042,11,saudi,wind_plus90
4.0,0.8571428571428571,0.9977924944812362,447,-6.857142857142858,hiercomm_heur,saudi,3042.0,3042,12,saudi,wind_plus90
23.0,0.4285714285714285,0.75,455,-35.12857142857143,hiercomm_heur,saudi,3042.0,3042,13,saudi,wind_plus90
13.0,0.5714285714285714,0.9867549668874172,421,-21.67142857142857,hiercomm_heur,saudi,3042.0,3042,14,saudi,wind_plus90
13.0,0.5714285714285714,0.8940397350993378,356,-21.571428571428573,hiercomm_heur,saudi,3042.0,4042,0,saudi,wind_plus90
23.0,0.4285714285714285,0.7571743929359823,651,-34.628571428571426,hiercomm_heur,saudi,3042.0,4042,1,saudi,wind_plus90
23.0,0.4285714285714285,0.9867549668874172,514,-34.528571428571425,hiercomm_heur,saudi,3042.0,4042,2,saudi,wind_plus90
13.0,0.5714285714285714,0.9955849889624724,604,-21.571428571428573,hiercomm_heur,saudi,3042.0,4042,3,saudi,wind_plus90
13.0,0.5714285714285714,0.9867549668874172,415,-21.67142857142857,hiercomm_heur,saudi,3042.0,4042,4,saudi,wind_plus90
23.0,0.4285714285714285,0.9933774834437086,691,-34.42857142857143,hiercomm_heur,saudi,3042.0,4042,5,saudi,wind_plus90
23.0,0.4285714285714285,0.9845474613686536,636,-34.528571428571425,hiercomm_heur,saudi,3042.0,4042,6,saudi,wind_plus90
6.0,0.8571428571428571,0.9072847682119204,550,-9.057142857142855,hiercomm_heur,saudi,3042.0,4042,7,saudi,wind_plus90
23.0,0.4285714285714285,0.8653421633554084,639,-34.528571428571425,hiercomm_heur,saudi,3042.0,4042,8,saudi,wind_plus90
23.0,0.4285714285714285,0.9293598233995584,510,-34.628571428571426,hiercomm_heur,saudi,3042.0,4042,9,saudi,wind_plus90
23.0,0.4285714285714285,0.9183222958057397,633,-34.82857142857144,hiercomm_heur,saudi,3042.0,4042,10,saudi,wind_plus90
23.0,0.4285714285714285,0.8410596026490066,660,-34.628571428571426,hiercomm_heur,saudi,3042.0,4042,11,saudi,wind_plus90
23.0,0.4285714285714285,0.9183222958057397,633,-34.82857142857144,hiercomm_heur,saudi,3042.0,4042,12,saudi,wind_plus90
23.0,0.4285714285714285,0.7814569536423841,642,-34.72857142857143,hiercomm_heur,saudi,3042.0,4042,13,saudi,wind_plus90
23.0,0.4285714285714285,0.9757174392935982,649,-34.52857142857143,hiercomm_heur,saudi,3042.0,4042,14,saudi,wind_plus90
8.0,0.7142857142857143,0.7350993377483444,522,-13.814285714285711,hiercomm_heur,saudi,4042.0,42,0,saudi,wind_plus90
21.0,0.4285714285714285,0.9977924944812362,406,-26.57142857142857,hiercomm_heur,saudi,4042.0,42,1,saudi,wind_plus90
17.0,0.4285714285714285,1.0,559,-28.42857142857143,hiercomm_heur,saudi,4042.0,42,2,saudi,wind_plus90
14.0,0.5714285714285714,1.0,549,-22.571428571428573,hiercomm_heur,saudi,4042.0,42,3,saudi,wind_plus90
21.0,0.4285714285714285,0.9977924944812362,505,-26.57142857142857,hiercomm_heur,saudi,4042.0,42,4,saudi,wind_plus90
0.0,1.0,0.984984984984985,53,-0.1,hiercomm_heur,saudi,4042.0,42,5,saudi,wind_plus90
0.0,1.0,0.9829059829059827,13,0.0,hiercomm_heur,saudi,4042.0,42,6,saudi,wind_plus90
10.0,0.7142857142857143,1.0,526,-15.714285714285714,hiercomm_heur,saudi,4042.0,42,7,saudi,wind_plus90
10.0,0.7142857142857143,1.0,516,-15.714285714285714,hiercomm_heur,saudi,4042.0,42,8,saudi,wind_plus90
0.0,1.0,0.9611111111111112,56,-0.1,hiercomm_heur,saudi,4042.0,42,9,saudi,wind_plus90
17.0,0.4285714285714285,0.9867549668874172,539,-28.42857142857143,hiercomm_heur,saudi,4042.0,42,10,saudi,wind_plus90
8.0,0.7142857142857143,0.7350993377483444,524,-13.814285714285711,hiercomm_heur,saudi,4042.0,42,11,saudi,wind_plus90
17.0,0.4285714285714285,0.9867549668874172,576,-28.52857142857143,hiercomm_heur,saudi,4042.0,42,12,saudi,wind_plus90
8.0,0.7142857142857143,0.9955849889624724,483,-13.714285714285714,hiercomm_heur,saudi,4042.0,42,13,saudi,wind_plus90
0.0,1.0,0.9743589743589745,12,0.0,hiercomm_heur,saudi,4042.0,42,14,saudi,wind_plus90
11.0,0.5714285714285714,0.7549668874172185,727,-19.67142857142857,hiercomm_heur,saudi,4042.0,1042,0,saudi,wind_plus90
0.0,1.0,0.9743589743589745,12,0.0,hiercomm_heur,saudi,4042.0,1042,1,saudi,wind_plus90
17.0,0.4285714285714285,0.9977924944812362,637,-28.42857142857143,hiercomm_heur,saudi,4042.0,1042,2,saudi,wind_plus90
17.0,0.4285714285714285,1.0,559,-28.42857142857143,hiercomm_heur,saudi,4042.0,1042,3,saudi,wind_plus90
21.0,0.4285714285714285,0.7660044150110376,510,-26.57142857142857,hiercomm_heur,saudi,4042.0,1042,4,saudi,wind_plus90
0.0,1.0,0.9833333333333332,13,0.0,hiercomm_heur,saudi,4042.0,1042,5,saudi,wind_plus90
10.0,0.7142857142857143,1.0,527,-15.714285714285714,hiercomm_heur,saudi,4042.0,1042,6,saudi,wind_plus90
0.0,1.0,0.9514348785871964,546,-0.2,hiercomm_heur,saudi,4042.0,1042,7,saudi,wind_plus90
8.0,0.7142857142857143,0.9955849889624724,482,-13.714285714285714,hiercomm_heur,saudi,4042.0,1042,8,saudi,wind_plus90
0.0,1.0,0.9829059829059827,13,0.0,hiercomm_heur,saudi,4042.0,1042,9,saudi,wind_plus90
0.0,1.0,0.9829059829059827,13,0.0,hiercomm_heur,saudi,4042.0,1042,10,saudi,wind_plus90
8.0,0.7142857142857143,0.7350993377483444,522,-13.814285714285711,hiercomm_heur,saudi,4042.0,1042,11,saudi,wind_plus90
17.0,0.4285714285714285,1.0,556,-28.42857142857143,hiercomm_heur,saudi,4042.0,1042,12,saudi,wind_plus90
0.0,1.0,0.9833333333333332,13,0.0,hiercomm_heur,saudi,4042.0,1042,13,saudi,wind_plus90
0.0,1.0,0.96,47,-0.1,hiercomm_heur,saudi,4042.0,1042,14,saudi,wind_plus90
17.0,0.4285714285714285,0.9867549668874172,571,-28.52857142857143,hiercomm_heur,saudi,4042.0,2042,0,saudi,wind_plus90
21.0,0.4285714285714285,0.9977924944812362,405,-26.57142857142857,hiercomm_heur,saudi,4042.0,2042,1,saudi,wind_plus90
17.0,0.4285714285714285,1.0,554,-28.42857142857143,hiercomm_heur,saudi,4042.0,2042,2,saudi,wind_plus90
14.0,0.5714285714285714,1.0,549,-22.571428571428573,hiercomm_heur,saudi,4042.0,2042,3,saudi,wind_plus90
0.0,1.0,0.9649122807017544,50,-0.1,hiercomm_heur,saudi,4042.0,2042,4,saudi,wind_plus90
17.0,0.4285714285714285,0.9977924944812362,632,-28.42857142857143,hiercomm_heur,saudi,4042.0,2042,5,saudi,wind_plus90
14.0,0.5714285714285714,1.0,548,-22.571428571428573,hiercomm_heur,saudi,4042.0,2042,6,saudi,wind_plus90
0.0,1.0,0.9833333333333332,13,0.0,hiercomm_heur,saudi,4042.0,2042,7,saudi,wind_plus90
21.0,0.4285714285714285,0.7660044150110376,510,-26.57142857142857,hiercomm_heur,saudi,4042.0,2042,8,saudi,wind_plus90
17.0,0.4285714285714285,0.7527593818984547,564,-28.42857142857143,hiercomm_heur,saudi,4042.0,2042,9,saudi,wind_plus90
21.0,0.4285714285714285,0.9977924944812362,514,-26.57142857142857,hiercomm_heur,saudi,4042.0,2042,10,saudi,wind_plus90
0.0,1.0,0.9611111111111112,56,-0.1,hiercomm_heur,saudi,4042.0,2042,11,saudi,wind_plus90
8.0,0.7142857142857143,0.9955849889624724,484,-13.714285714285714,hiercomm_heur,saudi,4042.0,2042,12,saudi,wind_plus90
17.0,0.4285714285714285,0.8609271523178808,643,-28.42857142857143,hiercomm_heur,saudi,4042.0,2042,13,saudi,wind_plus90
17.0,0.4285714285714285,1.0,556,-28.42857142857143,hiercomm_heur,saudi,4042.0,2042,14,saudi,wind_plus90
0.0,1.0,0.9833333333333332,13,0.0,hiercomm_heur,saudi,4042.0,3042,0,saudi,wind_plus90
0.0,1.0,0.9743589743589745,12,0.0,hiercomm_heur,saudi,4042.0,3042,1,saudi,wind_plus90
8.0,0.7142857142857143,0.7350993377483444,522,-13.814285714285711,hiercomm_heur,saudi,4042.0,3042,2,saudi,wind_plus90
10.0,0.7142857142857143,1.0,516,-15.714285714285714,hiercomm_heur,saudi,4042.0,3042,3,saudi,wind_plus90
10.0,0.7142857142857143,1.0,526,-15.714285714285714,hiercomm_heur,saudi,4042.0,3042,4,saudi,wind_plus90
17.0,0.4285714285714285,0.9801324503311258,484,-28.42857142857143,hiercomm_heur,saudi,4042.0,3042,5,saudi,wind_plus90
10.0,0.7142857142857143,1.0,526,-15.714285714285714,hiercomm_heur,saudi,4042.0,3042,6,saudi,wind_plus90
21.0,0.4285714285714285,1.0,437,-26.57142857142857,hiercomm_heur,saudi,4042.0,3042,7,saudi,wind_plus90
8.0,0.7142857142857143,0.93598233995585,561,-13.714285714285714,hiercomm_heur,saudi,4042.0,3042,8,saudi,wind_plus90
17.0,0.4285714285714285,0.9977924944812362,632,-28.42857142857143,hiercomm_heur,saudi,4042.0,3042,9,saudi,wind_plus90
0.0,1.0,0.9829059829059827,13,0.0,hiercomm_heur,saudi,4042.0,3042,10,saudi,wind_plus90
17.0,0.4285714285714285,0.9801324503311258,486,-28.42857142857143,hiercomm_heur,saudi,4042.0,3042,11,saudi,wind_plus90
0.0,1.0,0.9701492537313432,50,-0.1,hiercomm_heur,saudi,4042.0,3042,12,saudi,wind_plus90
17.0,0.4285714285714285,0.9977924944812362,632,-28.42857142857143,hiercomm_heur,saudi,4042.0,3042,13,saudi,wind_plus90
8.0,0.7142857142857143,0.7350993377483444,522,-13.814285714285711,hiercomm_heur,saudi,4042.0,3042,14,saudi,wind_plus90
10.0,0.7142857142857143,1.0,526,-15.714285714285714,hiercomm_heur,saudi,4042.0,4042,0,saudi,wind_plus90
8.0,0.7142857142857143,0.9955849889624724,516,-13.714285714285714,hiercomm_heur,saudi,4042.0,4042,1,saudi,wind_plus90
17.0,0.4285714285714285,0.9867549668874172,538,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,2,saudi,wind_plus90
10.0,0.7142857142857143,1.0,516,-15.714285714285714,hiercomm_heur,saudi,4042.0,4042,3,saudi,wind_plus90
8.0,0.7142857142857143,0.7350993377483444,521,-13.814285714285711,hiercomm_heur,saudi,4042.0,4042,4,saudi,wind_plus90
17.0,0.4285714285714285,0.9911699779249448,529,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,5,saudi,wind_plus90
17.0,0.4285714285714285,0.9977924944812362,633,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,6,saudi,wind_plus90
8.0,0.7142857142857143,0.9955849889624724,482,-13.714285714285714,hiercomm_heur,saudi,4042.0,4042,7,saudi,wind_plus90
17.0,0.4285714285714285,1.0,562,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,8,saudi,wind_plus90
17.0,0.4285714285714285,0.9977924944812362,635,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,9,saudi,wind_plus90
17.0,0.4285714285714285,0.9977924944812362,535,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,10,saudi,wind_plus90
17.0,0.4285714285714285,0.8609271523178808,644,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,11,saudi,wind_plus90
17.0,0.4285714285714285,0.9977924944812362,535,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,12,saudi,wind_plus90
17.0,0.4285714285714285,0.9801324503311258,482,-28.42857142857143,hiercomm_heur,saudi,4042.0,4042,13,saudi,wind_plus90
0.0,1.0,0.9833333333333332,13,0.0,hiercomm_heur,saudi,4042.0,4042,14,saudi,wind_plus90
43.0,0.0,1.0,879,-63.0,noop,saudi,,42,0,saudi,assets_rot90
37.0,0.1428571428571428,1.0,718,-54.142857142857146,noop,saudi,,42,1,saudi,assets_rot90
43.0,0.0,1.0,851,-63.0,noop,saudi,,42,2,saudi,assets_rot90
43.0,0.0,1.0,832,-63.0,noop,saudi,,42,3,saudi,assets_rot90
43.0,0.0,1.0,769,-63.0,noop,saudi,,42,4,saudi,assets_rot90
43.0,0.0,1.0,899,-63.0,noop,saudi,,42,5,saudi,assets_rot90
43.0,0.0,1.0,876,-63.0,noop,saudi,,42,6,saudi,assets_rot90
43.0,0.0,1.0,801,-63.0,noop,saudi,,42,7,saudi,assets_rot90
43.0,0.0,1.0,834,-63.0,noop,saudi,,42,8,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,42,9,saudi,assets_rot90
43.0,0.0,1.0,874,-63.0,noop,saudi,,42,10,saudi,assets_rot90
43.0,0.0,1.0,869,-63.0,noop,saudi,,42,11,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,42,12,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,42,13,saudi,assets_rot90
43.0,0.0,1.0,894,-63.0,noop,saudi,,42,14,saudi,assets_rot90
43.0,0.0,1.0,896,-63.0,noop,saudi,,1042,0,saudi,assets_rot90
43.0,0.0,1.0,862,-63.0,noop,saudi,,1042,1,saudi,assets_rot90
43.0,0.0,1.0,849,-63.0,noop,saudi,,1042,2,saudi,assets_rot90
43.0,0.0,1.0,873,-63.0,noop,saudi,,1042,3,saudi,assets_rot90
43.0,0.0,1.0,757,-63.0,noop,saudi,,1042,4,saudi,assets_rot90
43.0,0.0,1.0,899,-63.0,noop,saudi,,1042,5,saudi,assets_rot90
43.0,0.0,1.0,805,-63.0,noop,saudi,,1042,6,saudi,assets_rot90
43.0,0.0,1.0,899,-63.0,noop,saudi,,1042,7,saudi,assets_rot90
43.0,0.0,1.0,882,-63.0,noop,saudi,,1042,8,saudi,assets_rot90
43.0,0.0,1.0,892,-63.0,noop,saudi,,1042,9,saudi,assets_rot90
43.0,0.0,1.0,821,-63.0,noop,saudi,,1042,10,saudi,assets_rot90
43.0,0.0,1.0,865,-63.0,noop,saudi,,1042,11,saudi,assets_rot90
43.0,0.0,1.0,879,-63.0,noop,saudi,,1042,12,saudi,assets_rot90
43.0,0.0,1.0,891,-63.0,noop,saudi,,1042,13,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,1042,14,saudi,assets_rot90
43.0,0.0,1.0,880,-63.0,noop,saudi,,2042,0,saudi,assets_rot90
43.0,0.0,1.0,779,-63.0,noop,saudi,,2042,1,saudi,assets_rot90
43.0,0.0,1.0,840,-63.0,noop,saudi,,2042,2,saudi,assets_rot90
43.0,0.0,1.0,876,-63.0,noop,saudi,,2042,3,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,2042,4,saudi,assets_rot90
43.0,0.0,1.0,870,-63.0,noop,saudi,,2042,5,saudi,assets_rot90
43.0,0.0,1.0,892,-63.0,noop,saudi,,2042,6,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,2042,7,saudi,assets_rot90
43.0,0.0,1.0,785,-63.0,noop,saudi,,2042,8,saudi,assets_rot90
43.0,0.0,1.0,878,-63.0,noop,saudi,,2042,9,saudi,assets_rot90
43.0,0.0,1.0,757,-63.0,noop,saudi,,2042,10,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,2042,11,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,2042,12,saudi,assets_rot90
43.0,0.0,1.0,843,-63.0,noop,saudi,,2042,13,saudi,assets_rot90
43.0,0.0,1.0,843,-63.0,noop,saudi,,2042,14,saudi,assets_rot90
43.0,0.0,1.0,873,-63.0,noop,saudi,,3042,0,saudi,assets_rot90
43.0,0.0,1.0,879,-63.0,noop,saudi,,3042,1,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,3042,2,saudi,assets_rot90
43.0,0.0,1.0,850,-63.0,noop,saudi,,3042,3,saudi,assets_rot90
43.0,0.0,1.0,892,-63.0,noop,saudi,,3042,4,saudi,assets_rot90
43.0,0.0,1.0,866,-63.0,noop,saudi,,3042,5,saudi,assets_rot90
43.0,0.0,1.0,879,-63.0,noop,saudi,,3042,6,saudi,assets_rot90
43.0,0.0,1.0,767,-63.0,noop,saudi,,3042,7,saudi,assets_rot90
43.0,0.0,1.0,885,-63.0,noop,saudi,,3042,8,saudi,assets_rot90
43.0,0.0,1.0,844,-63.0,noop,saudi,,3042,9,saudi,assets_rot90
43.0,0.0,1.0,896,-63.0,noop,saudi,,3042,10,saudi,assets_rot90
43.0,0.0,1.0,792,-63.0,noop,saudi,,3042,11,saudi,assets_rot90
43.0,0.0,1.0,898,-63.0,noop,saudi,,3042,12,saudi,assets_rot90
43.0,0.0,1.0,847,-63.0,noop,saudi,,3042,13,saudi,assets_rot90
43.0,0.0,1.0,835,-63.0,noop,saudi,,3042,14,saudi,assets_rot90
43.0,0.0,1.0,850,-63.0,noop,saudi,,4042,0,saudi,assets_rot90
43.0,0.0,1.0,875,-63.0,noop,saudi,,4042,1,saudi,assets_rot90
43.0,0.0,1.0,896,-63.0,noop,saudi,,4042,2,saudi,assets_rot90
43.0,0.0,1.0,769,-63.0,noop,saudi,,4042,3,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,4042,4,saudi,assets_rot90
43.0,0.0,1.0,792,-63.0,noop,saudi,,4042,5,saudi,assets_rot90
43.0,0.0,1.0,857,-63.0,noop,saudi,,4042,6,saudi,assets_rot90
43.0,0.0,1.0,885,-63.0,noop,saudi,,4042,7,saudi,assets_rot90
43.0,0.0,1.0,853,-63.0,noop,saudi,,4042,8,saudi,assets_rot90
43.0,0.0,1.0,884,-63.0,noop,saudi,,4042,9,saudi,assets_rot90
43.0,0.0,1.0,857,-63.0,noop,saudi,,4042,10,saudi,assets_rot90
43.0,0.0,1.0,865,-63.0,noop,saudi,,4042,11,saudi,assets_rot90
43.0,0.0,1.0,888,-63.0,noop,saudi,,4042,12,saudi,assets_rot90
43.0,0.0,1.0,877,-63.0,noop,saudi,,4042,13,saudi,assets_rot90
43.0,0.0,1.0,900,-63.0,noop,saudi,,4042,14,saudi,assets_rot90
33.0,0.2857142857142857,1.0,850,-47.285714285714285,value_first,saudi,,42,0,saudi,assets_rot90
31.0,0.2857142857142857,0.9955849889624724,701,-45.285714285714285,value_first,saudi,,42,1,saudi,assets_rot90
37.0,0.1428571428571428,0.9977924944812362,835,-54.142857142857146,value_first,saudi,,42,2,saudi,assets_rot90
43.0,0.0,0.9977924944812362,825,-63.0,value_first,saudi,,42,3,saudi,assets_rot90
43.0,0.0,0.9977924944812362,762,-63.0,value_first,saudi,,42,4,saudi,assets_rot90
33.0,0.2857142857142857,0.9977924944812362,881,-47.285714285714285,value_first,saudi,,42,5,saudi,assets_rot90
33.0,0.2857142857142857,0.9977924944812362,840,-47.285714285714285,value_first,saudi,,42,6,saudi,assets_rot90
43.0,0.0,0.9977924944812362,794,-63.0,value_first,saudi,,42,7,saudi,assets_rot90
43.0,0.0,0.9977924944812362,827,-63.0,value_first,saudi,,42,8,saudi,assets_rot90
33.0,0.2857142857142857,0.9948320413436692,882,-47.285714285714285,value_first,saudi,,42,9,saudi,assets_rot90
33.0,0.2857142857142857,0.9955849889624724,849,-47.285714285714285,value_first,saudi,,42,10,saudi,assets_rot90
33.0,0.2857142857142857,0.9955849889624724,844,-47.285714285714285,value_first,saudi,,42,11,saudi,assets_rot90
33.0,0.2857142857142857,1.0,873,-47.28571428571429,value_first,saudi,,42,12,saudi,assets_rot90
33.0,0.2857142857142857,0.9952380952380953,866,-47.285714285714285,value_first,saudi,,42,13,saudi,assets_rot90
33.0,0.2857142857142857,0.9977924944812362,867,-47.285714285714285,value_first,saudi,,42,14,saudi,assets_rot90
33.0,0.2857142857142857,0.9955849889624724,871,-47.285714285714285,value_first,saudi,,1042,0,saudi,assets_rot90
33.0,0.2857142857142857,0.9977924944812362,827,-47.285714285714285,value_first,saudi,,1042,1,saudi,assets_rot90
43.0,0.0,0.9977924944812362,842,-63.0,value_first,saudi,,1042,2,saudi,assets_rot90
43.0,0.0,0.9955849889624724,866,-63.0,value_first,saudi,,1042,3,saudi,assets_rot90
43.0,0.0,0.9977924944812362,750,-63.0,value_first,saudi,,1042,4,saudi,assets_rot90
33.0,0.2857142857142857,0.9933774834437086,862,-47.285714285714285,value_first,saudi,,1042,5,saudi,assets_rot90
43.0,0.0,0.9977924944812362,798,-63.0,value_first,saudi,,1042,6,saudi,assets_rot90
33.0,0.2857142857142857,0.9977924944812362,871,-47.285714285714285,value_first,saudi,,1042,7,saudi,assets_rot90
33.0,0.2857142857142857,1.0,864,-47.285714285714285,value_first,saudi,,1042,8,saudi,assets_rot90
33.0,0.2857142857142857,1.0,852,-47.285714285714285,value_first,saudi,,1042,9,saudi,assets_rot90
33.0,0.2857142857142857,0.9977924944812362,796,-47.285714285714285,value_first,saudi,,1042,10,saudi,assets_rot90
33.0,0.2857142857142857,0.9977924944812362,831,-47.285714285714285,value_first,saudi,,1042,11,saudi,assets_rot90
33.0,0.2857142857142857,0.9955849889624724,854,-47.285714285714285,value_first,saudi,,1042,12,saudi,assets_rot90
33.0,0.2857142857142857,0.9955849889624724,851,-47.285714285714285,value_first,saudi,,1042,13,saudi,assets_rot90
33.0,0.2857142857142857,0.9975669099756692,882,-47.285714285714285,value_first,saudi,,1042,14,saudi,assets_rot90
43.0,0.0,0.9955849889624724,873,-63.0,value_first,saudi,,2042,0,saudi,assets_rot90
43.0,0.0,0.9977924944812362,772,-63.0,value_first,saudi,,2042,1,saudi,assets_rot90
43.0,0.0,0.9977924944812362,833,-63.0,value_first,saudi,,2042,2,saudi,assets_rot90
43.0,0.0,0.9955849889624724,869,-63.0,value_first,saudi,,2042,3,saudi,assets_rot90
33.0,0.2857142857142857,0.9948320413436692,873,-47.285714285714285,value_first,saudi,,2042,4,saudi,assets_rot90
33.0,0.2857142857142857,0.9955849889624724,845,-47.285714285714285,value_first,saudi,,2042,5,saudi,assets_rot90
33.0,0.2857142857142857,1.0,874,-47.285714285714285,value_first,saudi,,2042,6,saudi,assets_rot90
33.0,0.2857142857142857,0.997716894977169,873,-47.285714285714285,value_first,saudi,,2042,7,saudi,assets_rot90
43.0,0.0,0.9977924944812362,778,-63.0,value_first,saudi,,2042,8,saudi,assets_rot90
33.0,0.2857142857142857,0.9955849889624724,853,-47.285714285714285,value_first,saudi,,2042,9,saudi,assets_rot90
43.0,0.0,0.9977924944812362,750,-63.0,value_first,saudi,,2042,10,saudi,assets_rot90
33.0,0.2857142857142857,0.9944903581267218,882,-47.285714285714285,value_first,saudi,,2042,11,saudi,assets_rot90
